4-hidroksifenilalanin	4 - hidroksifenilalanin	1	7	[ELEXIS - WSD - SL] Tirozin ali 4 - hidroksifenilalanin je ena od 20 aminokislin , ki jih celice potrebujejo za sintezo beljakovin .
anglikanec	anglikanci	1	1	Za anglikanci so katoličani druga največja verska skupina v državi .
anglikanka	anglikanci	1	1	Za anglikanci so katoličani druga največja verska skupina v državi .
anglo-irska vojna	anglo - irsko vojno	1	6	[ELEXIS - WSD - SL] Med anglo - irsko vojno je bil grad živčni center britanskega boja proti irskemu separatizmu .
anketar	anketarja	1	16	Kar dobrih osemnajst odstotkov voznikov je tedaj priznalo , da so v zadnjem tednu pred obiskom anketarja verjetno vozili s preseženo dovoljeno količino alkohola .
anketar	anketarjev	1	9	Javnost za razliko od politikov v odgovorih na vprašanja anketarjev odgovarja veliko realneje , zreleje in preudarneje .
anonimen	anonimna	1	2	Dobival je anonimna pisma in dopisnice z grožnjami .
anonimen	anonimne	1	11	Davčni inšpektorji izvajajo nadzor na podlagi prijav , ki so največkrat anonimne .
anonimen	anonimnega	1	4	Policisti bodo skušali odkriti anonimnega pošiljatelja .
anonimen	anonimnega	1	8	Odločila se je za umetno oploditev s spermo anonimnega darovalca .
anonimen	anonimnim	1	1	K anonimnim darovalcem prištevamo tudi razna slovenska podjetja in ustanove , ki so ponudili pomoč .
anonimen	anonimno	2	3	Bila je povsem anonimno dekle , ki se je poskušalo prebiti v svet mode .
anonimen	anonimno	2	5	V stranko niste prišli kot anonimno ime , ampak ste že imeli politično kilometrino .
anonimen	anonimno	3	5	V podjetju vsako leto opravimo anonimno anketo o zadovoljstvu zaposlenih .
anonimen	anonimno	3	2	Izvedli so anonimno anketo o uspešnosti poučevanja profesorjev .
anonimen	anonimne	3	5	Vsako leto med starši opravimo anonimne ankete o tem , kako so zadovoljni z vrtci .
anonimen	anonimno	3	8	Policija prosi morebitne priče , naj pokličejo na anonimno številko 080 1200 .
anonimen	anonimnem	3	9	Policisti sprejemajo vse morebitne informacije o ukradenem vozilu na anonimnem telefonu policije 080 1200 .
anonimen	anonimno	3	1	Brezplačno anonimno testiranje za hepatitis B in C bo v Sloveniji potekalo že tretjič .
anonimen	anonimni	4	11	Po 25 letih dela je bila odpuščena in se je pridružila anonimni množici na zavodu za zaposlovanje .
anonimen	anonimno	4	3	Po vojni živi anonimno življenje vestnega in poštenega uradnika .
anonimiziran	anonimizirane	1	16	[ELEXIS - WSD - SL] Brskalnik Tor je brezplačna programska oprema , ki omogoča dostop do anonimizirane mreže za anonimno komuniciranje .
anonimnost	anonimnost	1	7	Strankam je pri izpolnjevanju vprašalnika zagotovljena popolna anonimnost .
anonimnost	anonimnost	1	5	Nekatere svetovalne službe zagovarjajo strogo anonimnost svetovalcev .
anonimnost	anonimnost	1	4	Naš sistem zagotavlja stoodstotno anonimnost uporabnikov .
anonimnost	anonimnost	1	8	Ženskam , ki potrebujejo pomoč , zagotavljajo popolno anonimnost .
anonimnost	anonimnost	1	5	Novinarji morajo spoštovati zasebnost in anonimnost žrtve in storilca .
anonimnost	anonimnosti	2	5	Drnovšek je iz popolne politične anonimnosti stopil na čelo predsedstva SFRJ .
anonimnost	anonimnosti	2	6	Novopečeni republikanec se je iz politične anonimnosti prebil ob bok priljubljenemu demokratskemu politiku .
anonimnost	anonimnosti	2	12	Z globalno dostopnostjo informacij bo slovenska znanstvena produkcija lažje stopila iz relativne anonimnosti .
anonimnost	anonimnost	3	9	S preprostimi materiali sta želela doseči primerno zadržanost in anonimnost objekta .
anoreksija	anoreksijo	1	13	Mogoče je le preveč suha , saj mnogi namigujejo , da boleha za anoreksijo .
anoreksija	anoreksijo	1	6	Pri sedemnajstih letih je bolehala za anoreksijo in skoraj umrla .
anoreksija	anoreksijo	1	1	Za anoreksijo trpi ena od 200 odraščajočih deklet .
anoreksija	anoreksijo	1	2	Bolniki z anoreksijo se pogosto oblačijo v plasteh , da bi prikrili izgubo teže .
ansambel	Ansambla	1	7	Je brat Slavka Avsenika in član narodnozabavnega Ansambla bratov Avsenik .
ansambel	ansambla	1	1	Člani ansambla lahko igrajo na različne instrumente , toda note morajo imeti enake .
ansambel	ansamblu	1	11	Že od malih nog igra na harmoniko in igra v domačem ansamblu .
ansambel	ansamblov	2	10	Tehnični delavci oziroma njihov delovni čas se prilagaja delu umetniških ansamblov .
ansambel	ansambla	2	7	Leta 2008 se je pridružil solistom baletnega ansambla .
antagonist	antagonist	1	10	In na koncu , Ivo Barišič je kot Klavdij izvrsten antagonist Bolčinovem Hamletu .
antagonist	antagoniste	1	25	Vsaka zgodba mora vsebovati tako protagoniste , tiste , ki se jim običajno godi krivica in ki trpijo zaradi dejanj drugih likov , kot tudi antagoniste , ki mešajo štrene in običajno niso deležni velike naklonjenosti gledalcev .
antagonist	antagonist	1	19	Književno osebo v liriki imenujemo lirski subjekt , v dramatiki pa je glavna oseba protagonist , ki mu nasprotuje antagonist .
antagonist	antagonist	1	21	Glavnega junaka , ki vodi igro , imenujemo protagonist , tistega , ki mu stoji nasproti in vodi protiigro , pa antagonist .
antagonist	antagonista	1	6	Zanimivost : tudi tukaj bo osrednjega antagonista igral Josh Brolin .
antagonist	antagonisti	1	15	Znamenje pametnega scenarija se mi zdi , da je Sheridan tridimenzionalen lik , kar filmski antagonisti pogosto niso .
antagonist	antagonist	1	6	Tudi sicer je v »filmih ceste« antagonist cesta .
antagonist	antagonist	2	5	Ministrov namestnik je postal glavni antagonist ministrskega predsednika in - kar je paradoks neprestano zmagoval !
antagonist	antagonista	2	14	Ko listamo časopise iz tistih časov , se zdi , da sta bila glavna antagonista Kučan in Janša .
antagonist	antagonist	2	1	Glavni antagonist spora je italijanski testeninski mogotec Guido Barilla , sicer predsednik in solastnik istoimenskega podjetja .
antagonist	antagonist	2	8	V mnogih argumentacijah je bila tehnologija predstavljena kot antagonist , ki spreminja strukturo človeštva .
antagonist	antagonistom	2	12	Leta 1985 so se Združenim državam tresle hlače le pred enim pravim antagonistom – Rusijo .
antagonist	antagonistoma	2	8	Podati hočejo interpretacijo sveta , umestiti konflikt med antagonistoma – fašizmom in delavskim razredom – v okvire širšega boja , boja med temačnimi zgodovinskimi silami in prinašalci novega reda , v katerem se postavljajo na stran dobrega .
antagonist	antagonista	2	9	Vrnitev v Slovenijo mu namesto vatikanske kurije postavi za antagonista komunistični režim .
antagonist	antagonistih	3	15	[ELEXIS - WSD - SL] Tveganje je pri jemanju zaviralcev protonske črpalke večje kot pri antagonistih H2 .
antagonist	antagonist	3	3	Magnezij je naravni antagonist kalcija , ki preprečuje kristalizacijo kalcija v seču .
antagonist	antagonist	3	2	Maščobe so antagonist insulinu .
antagonist	Antagonisti	4	0	Antagonisti so mišice , ki opravljajo nasprotni gib agonistu .
antanta	antanta	1	15	Že pred letom 1914 sta se v Evropi oblikovali dve glavni nasprotujoči si strani , antanta in centralne sile .
antanta	antanta	1	1	Čeprav antanta ni bila prava zavezniška pogodba , je bila naperjena proti Nemčiji .
antanta	antante	1	7	Kraljevina Italija je leta 1915 s silami antante sklenila tajni pakt , s katerim so ji Rusija , Francija in Anglija zagotovile tuja ozemlja .
antanta	antante	1	5	Proti Italiji , članici zmagovite antante , ki so ji Britanci in Francozi za sodelovanje v vojni obljubili avstroogrska ozemlja , se ni bilo mogoče braniti z orožjem .
antanta	antanti	1	12	[ELEXIS - WSD - SL] Da bi Nemčija Osmanskemu cesarstvu preprečila pridružitev antanti , je spodbudila Romunijo in Bolgarijo , da se pridružita centralnim silam .
antanta	antanto	2	10	Na njem so delegatke iz slovanskih držav ustanovile Malo žensko antanto za uspešnejše sodelovanje v Mednarodni ženski zvezi .
antanta	antanto	2	8	S Parizom in Berlinom je ustanovila nekakšno novo antanto in ta je napadu na Irak odločno nasprotovala .
antibiotik	antibiotiki	1	1	Oralni antibiotiki so pri pljučnici enako učinkoviti kot antibiotiki v obliki injekcij .
antidot	antidota	2	11	Po ugotovitvah ameriških strokovnjakov sta telesna aktivnost in gibanje izredno učinkovita antidota proti visokemu tlaku .
antifriz	antifriza	1	3	Nikoli ne uporabljamo antifriza , saj je to sredstvo , ki se uporablja za preprečevanje zmrzovanja hladilne tekočine v hladilniku motorja .
antifriz	antifrizom	1	11	Forenzična preiskava je odkrila , da je umrl zaradi zastrupitve z antifrizom .
antioksidant	antioksidante	1	2	Vsebujejo številne antioksidante , ki ščitijo tkiva pred prostimi radikali , in ugodno vplivajo na zdravje srca in ožilja ter na krepitev imunskega sistema .
antipatija	antipatije	1	12	Bodite previdni , skrajno pošteni in pri tem izključite osebne simpatije in antipatije do vpletenih .
antitalent	antitalent	1	8	Rad poslušam glasbo , za ples pa sem antitalent .
antitalent	antitalent	1	7	Lahko rečem , da sem bil tekaški antitalent , ampak bolj zaradi pomanjkanja volje kot sposobnosti .
antičen	antičnega	1	13	Po približno 150 metrih izkopavanja jarka za kanalizacijo so delavci naleteli na ostanke antičnega zidu .
antičen	antičnega	1	6	Obiskovalci se lahko tako med ruševinami antičnega mesta sprehajajo do sončnega zahoda .
antičen	antični	1	1	Že antični znanstveniki so bili prepričani , da rojstnodnevno število določa človekovo življenjsko pot .
antičen	antične	1	14	Lepo ohranjen samostan je zdaj preurejen v muzej , v katerem hranijo najdbe iz antične naselbine .
antičen	antičnih	1	1	Iz antičnih časov je znanih več legend , ki so povezane z zlatom .
antičen	antična	1	3	Tradicionalni karate je antična borilna veščina , pri kateri se ne uporablja orožja .
antičen	antičnega	1	21	[ELEXIS - WSD - SL] Postavljena je bila na mestu znamenitega aleksandrijskega svetilnika , ki je bil eno od sedmih čudes antičnega sveta .
antičen	antičnega	1	21	[ELEXIS - WSD - SL] Njegov učenec , Hares iz Lindosa , je postavil Rodoški kolos , eno od sedmih čudes antičnega sveta .
antičen	antičnem	1	10	[ELEXIS - WSD - SL] Aureus je bil zlatnik v antičnem Rimu , na začetku vreden 25 srebrnih denarijev .
antičen	antična	1	17	[ELEXIS - WSD - SL] Heyerdahl je predlagal teorijo , po kateri naj bi bili Kanarski otoki antična pomorska baza za plovbo med Ameriko in Mediteranom .
antičen	antičnih	1	12	[ELEXIS - WSD - SL] Bolezen medinskega črva je znana že iz antičnih časov .
antičen	antični	2	6	Morda bi se našel kak " antični " format iz zgodnjih časov osebnega računalništva , a na take dandanes skorajda ne morete več naleteti .
antičen	antični	2	15	Večina uporabnikov še vedno vztraja pri najslabšem geslu vseh časov , 123456 . To je antični internetni artefakt , ki bi si zaslužil mesto v muzeju medmrežja .
antičen	antičnih	2	11	Če so oblačila starejša od 88 let , govorimo že o antičnih oblačilih .
antičen	antične	2	13	Dobra novica je , da tudi , če telefon ne spada med " antične modele " , lahko zanj dobile lep znesek , ki bodo ob decembrskih prazničnih nakupih prišli še kako prav .
antičen	antični	2	20	Čeprav nas je v zadnjih letih zajela prava retromanija in je prav hipstersko , če z babičinega podstrešja privlečeš kakšen antični kos , kot so gramofon , kasetofon ali stacionarni telefon , pa pri plačevanju ostajamo digitalni .
antičen	antičnega	2	20	Seveda pričakujemo , da se bo med vami našlo tudi nekaj tistih nergačev , ki ne bi v roke prijeli antičnega kosa hardvera , pa če bi vam grozili s smrtjo .
antično	antično	1	6	Gostje so se zbrali v prekrasnem antično obarvanem ambientu , kjer so bili deležni pogostitve s šampanjcem .
antično	antično	1	3	Za ščitom sta antično upodobljena prekrižana meča , vidna sta le ročaja na spodnjem delu in konici rezil na zgornjem delu ščita .
antično	antično	2	2	Sliši se antično , a rdeča dejansko straši nasprotnike , hkrati pa vzpodbuja samozaupanje .
antologija	antologijo	1	1	V antologijo so vključena dela 39 pesnikov in pesnic .
antologija	Antologija	1	0	Antologija nekaterih najznamenitejših del je izšla pod naslovom Labirinti .
antonim	antonimi	1	7	Besede z nasprotnim pomenom so protipomenke ( antonimi ) .
antropocentričen	antropocentrični	1	5	Ponekod je zelo jasno prikazan antropocentrični svet , človek kot bistvo vsega .
anulirati	anulirati	2	18	Po minuti odmora in spremembi obrambe smo se vrnili v pravi ritem , zato nam je tudi uspelo anulirati prednost gostov .
apartma	apartmajev	1	5	Načrtovana je gradnja 336 počitniških apartmajev .
apartma	apartma	1	12	Po koncertu se je odpravila v hotel , kjer je najela luksuzen apartma .
apartma	apartmaje	1	2	Oddajamo klimatizirane apartmaje v mirnem delu mesta .
apartma	apartma	1	5	V hotelu je najela razkošen apartma za 3000 dolarjev na noč .
apartma	apartma	1	5	V hotelu imamo tudi predsedniški apartma , velik 140 kvadratnih metrov .
apartma	apartmajev	1	2	Poleg oddajanja apartmajev so se ukvarjali tudi z izposojo avtomobilov in organiziranjem izletov .
apatit	apatit	1	1	Mineral apatit najdemo v vulkanskih kameninah .
apatit	apatitov	1	2	Velika nahajališča apatitov so v ZDA in Afriki .
aplavz	aplavzom	1	6	Gledalci so vložek pozdravili z bučnim aplavzom .
aplavz	aplavz	1	7	Vsi dobitniki priznanj in odlikovanj so poželi aplavz .
aplavz	aplavzom	1	13	Novega predsednika so izvolili soglasno , staremu pa so se zahvalili z gromkim aplavzom .
aplavz	huronski aplavz	1	2	Dobila sva huronski aplavz in sva se morala ponovno vrniti nazaj na oder !
aplikacija	aplikacij	1	6	Mobitel je razpisal natečaj za razvoj aplikacij Android .
aplikacija	aplikacij	1	6	Google je izdal orodje za izdelavo aplikacij za mobilnike z Androidom .
aplikacija	aplikacij	1	9	Okolje spletnega brskalnika lahko uporabimo tudi za izvajanje najrazličnejših aplikacij .
aplikacija	aplikacijo	1	7	Kdo so uporabniki in kako bodo uporabljali aplikacijo ?
aplikacija	aplikacijo	1	10	Ko prirejeno datoteko odpremo , operacijski sistem samodejno požene ustrezno aplikacijo in naloži datoteko .
aplikacija	aplikacijo	1	3	Razvili smo posebno aplikacijo za Facebook .
aplikacija	aplikacije	1	8	Letos smo urnik predavanj pripravili s pomočjo računalniške aplikacije .
aplikacija	aplikacijo	2	3	Strokovna praksa pomeni aplikacijo pridobljenih znanj v realno delovno okolje .
aplikacija	aplikacije	2	4	Študentje bodo razvili zmožnost aplikacije različnih metod socialnega dela na področje šolskega svetovalnega dela .
aplikacija	Aplikacije	3	0	Aplikacije zdravila se pogosto naučijo tudi bolniki sami .
aplikacija	aplikacije	4	7	Na voljo bodo ročno klekljane čipke in aplikacije s čipko .
aplikativen	aplikativnim	1	5	Ukvarjala se je tudi z aplikativnim raziskovanjem - uvajanjem nekaterih teorij v prakso .
aplikativen	Aplikativno	1	0	Aplikativno raziskovanje je usmerjeno v pridobivanje znanja ali razumevanja za določanje načinov , s katerimi lahko zadovoljimo spoznane ali opredeljene potrebe .
aplikativen	aplikativnih	1	22	V sedmih letih delovanja so pridobili dober predavateljski kader , ki izhaja iz prakse in je osnova za posredovanje sodobnih ter uporabnih aplikativnih znanj študentom .
aplikativen	aplikativno	1	8	Nadaljnje znanstveno delo je nujno potrebno , drugače aplikativno znanje zastara .
aplikativen	aplikativnih	1	9	Ob pedagoškem in znanstvenem delu je sodeloval tudi pri aplikativnih raziskovalnih projektih .
aplikativen	aplikativnih	1	4	Spodbujati bi morala več aplikativnih projektov , ki bi služili slovenski industriji .
aplikativen	aplikativne	2	21	Dejavnosti so več ali manj znane , to je priprava , prireditev ali zamenjava strojne opreme , sistemske programske opreme in aplikativne opreme .
aplikativen	aplikativne	2	2	Pri razvoju aplikativne programske opreme smo se popolnoma usmerili v spletno okolje .
aplikativen	aplikativnih	2	12	Sicer pa Intereuropa v sistemu uporablja nekaj standardne programske opreme , del aplikativnih programov pa so razvili tudi sami .
aplikativen	aplikativni	2	4	Nagrado smo dobili za aplikativni računalniški program , ki bistveno izboljšuje naš proizvodni proces .
aplikativen	aplikativne	2	7	V sodelovanju z domačimi partnerji ponujajo tudi aplikativne programske rešitve za računovodstvo , bančništvo , proizvodnjo , procesno vodenje in geografske informacijske sisteme .
aplikativen	aplikativnih	2	11	Kranjsko podjetje Četrta pot je eden od največjih slovenskih proizvajalcev celovitih aplikativnih in strojnih rešitev za brezkontaktno identifikacijsko tehnologijo v okoljih Linux , Windows , Unix in DOS .
aplikativna raziskava	aplikativnih raziskav	1	5	V podjetju imamo za opravljanje aplikativnih raziskav zelo dobro opremljene mikrobiološke laboratorije .
aplikativna raziskava	aplikativnih raziskavah	1	5	Postopek kloniranja so razvili v aplikativnih raziskavah v farmacevtski industriji .
aplikativna znanost	aplikativnim znanostim	1	11	Tisti , ki dajejo denar , pa so običajno bolj naklonjeni aplikativnim znanostim , ker so tako bližje proizvodu , ki ga lahko z dobičkom prodajo .
apokalipsa	apokalipso	1	2	Tako imenovano apokalipso nekateri verniki razumejo kot vesel trenutek , ko se bodo izpolnile prerokbe in bo na zemljo prišel Bog .
apokalipsa	apokalipso	1	5	Ker tudi muslimani verjamejo v apokalipso in konec sveta , legenda pravi , da se bo na sodni dan Jezus oziroma Isa , kot mu pravijo , na zemljo povrnil tako , da bo z nebes sestopil prav na ta minaret .
apokalipsa	apokalipso	2	4	Svobodna glasbena forma napoveduje apokalipso in propad določene družbe .
apokalipsa	apokalipsa	2	1	Černobilska apokalipsa je v dneh po nesreči v hipu zdramila vso Evropo .
apokalipsa	apokalipso	2	22	Nihče zagotovo ne ve , kaj se bo zgodilo z gospodarstvom ZDA v prihodnje , svaril pred nebrzdanim drvenjem v globalno gospodarsko apokalipso pa je veliko .
apokalipsa	apokalipse	2	19	Kadar se ljudem zgodi nekaj , pa tega niso verjeli , se v zelo slabi koži znajdejo krivi preroki apokalipse , ki so ljudi prepričevali in prepričali .
apokrif	apokrifov	1	6	Literatura 12 . stoletja je polna apokrifov .
apologetski	apologetski	1	15	Profesor ga je potem nagovarjal , naj vseeno poskusi in naj bo pač " malo apologetski " , toda ni se dal prepričati : " Ni mi preveč žal , da nisem diplomiral . "
apologetski	apologetsko	1	6	Imamo dve različni kategoriji pisanja : apologetsko in kritično .
apologetski	apologetski	1	4	Jaz bi bil čisto apologetski in bi zagovarjal ukrepe vlade .
apologetski	apologetsko	2	8	Gre za delo , ki ni naravnano ne apologetsko ne ateistično .
apologetski	Apologetska	2	0	Apologetska prizadevanja pridejo do polnega izraza pri obravnavi vprašanja združenosti duše in telesa .
apotekar	Apotekar	1	28	Izraz apotekar ( apothécaire ) se prvič pojavi konec 13 . stoletja v nekem predpisu na Nizozemskem ( Ypre ) in se je postopoma razširil po Evropi . Apotekar je tedaj že izključno pripravljal zdravila , upravljal njihovo zalogo in se pečal z njihovo trgovino .
april	aprilu	1	1	V aprilu in začetku maja sem trdo delal .
april	aprila	1	8	Akcija zbiranja storžev se bo končala predvidoma konec aprila .
aprila	aprila	1	10	Prijavili so se na razpis , ki je bil objavljen aprila .
aprila	aprila	1	5	Prva številka mesečnika je izšla aprila 1920 .
apriornost	apriornostjo	1	4	Ljudski glas zato z apriornostjo " negativne podobe " nekaterih šol , in ne da bi se opiral na realne podatke , neutemeljeno prizadeva prav bodoče dijake .
apriornost	apriornosti	1	8	Kritičnost zavezuje h konstruktivnemu odnosu in zavračanju sleherne apriornosti .
apriornost	apriornost	1	14	Zdaj pa se pod to pretvezo , da je vse pregledno , skuša zakriti apriornost odločitev .
aproksimirati	aproksimirati	1	9	Ukrivljene ploskve je pred prikazom treba v vsakem primeru aproksimirati z ravninskimi mnogokotniki .
aproksimirati	aproksimira	1	10	Računanje razmerja med izvozno in uvozno enoto vrednosti , ki aproksimira izvozno in uvozno ceno , je tako standarden pristop , ki se uporablja pri preizkušanju cenovne konkurenčnosti v mednarodni trgovini .
apropriacija	Apropriacija	1	0	Apropriacija ali umetniški postopek , kjer si umetnik prisvaja ali sposodi vizualne podobe , po navadi vzete iz množičnih medijev ali drugih neumetniških okolij , ter jih umesti v nov kontekst , Karižu nikakor ni tuj .
apropriacija	apropriacijo	1	3	Netti očitajo kulturno apropriacijo ( prilastitev ) elementov japonske kulture .
apsida	apside	1	6	Cerkev ima križno kupolo in tri apside .
ar	arov	1	5	Kmetije imajo povprečno po 21 arov obdelanih njiv .
ar	arih	1	2	Na 12 arih je imel lani okoli 3 . 000 sadik .
arabizacija	arabizaciji	1	6	Znane so ideje o islamizaciji in arabizaciji vse afriške celine .
arabizacija	arabizaciji	1	9	V precejšnjem delu Evrope močno odmeva sklep o uradni arabizaciji Alžirije , čeprav ta država leži na drugem koncu sveta .
arabska lutnja	Arabska lutnja	1	0	Arabska lutnja ali oud na evropskih koncertnih prizoriščih v zadnjih letih doživlja pravo renesanso .
arabščina	arabščina	1	12	[ELEXIS - WSD - SL] Uradna jezika Republike Izrael sta hebrejščina in arabščina .
aranžiranje	aranžiranja	1	9	[ELEXIS - WSD - SL] Ikebana je japonska umetnost aranžiranja cvetja .
aranžiranje	aranžiranja	1	8	Bi se želeli naučiti izdelave cvetličnih aranžmajev in aranžiranja daril ?
aranžiranje	aranžiranja	1	4	Vrhunski slaščičar je mojster aranžiranja sladic , zato zunanji videz vsake pripoveduje svojo zgodbo .
aranžiranje	aranžiranje	2	7	Poleg pozavne je študiral še kompozicijo in aranžiranje .
aranžiranje	aranžiranjem	2	10	Od inštrumentov obvlada harmoniko , veliko pa se ukvarja z aranžiranjem pesmi .
aranžiranje	aranžiranja	2	7	V zabavni glasbi je zelo pogosta navada aranžiranja pa tudi preprodajanja posameznih avtorskih pravic .
aranžma	aranžmaje	1	6	Večina dopustnikov vneto čaka na počitniške aranžmaje , ki so ugodnejši od redne ponudbe .
aranžma	aranžma	2	6	Obiskovalci so lahko sami izdelali cvetlični aranžma .
aranžma	aranžmaji	2	10	Zdaj je zaposlena kot cvetličarka in stranke navdušuje z domiselnimi aranžmaji .
aranžma	aranžmaje	4	11	Podjetja bi laže izvažala , če bi Slovenija uspela skleniti podobne aranžmaje kot Nemčija .
arašid	arašide	1	3	Dodamo sesekljane pražene arašide , sol in baziliko ter dobro premešamo .
arašid	arašide	1	5	Nekateri učenci so alergični na arašide , lešnike ali druge oreške .
arašid	arašid	2	1	Praviloma arašid uvrščamo med stročnice , saj je za oreščke značilno , da imajo le eno jedro .
arbiter	arbiter	1	7	Na referendum boste šli dejansko kot nevtralen arbiter .
arbiter	arbitra	1	1	Pri arbitraži morata obe sprti strani vnaprej pristati , da bosta sprejeli predlog neodvisnega arbitra ali arbitražnega senata .
arboretum	Arboretum	1	0	Arboretum ima med drugim izobraževalno vlogo in zato morajo biti rastline označene .
arboretum	arboretuma	1	16	Ljubitelji cvetja in urejenega okolja so spoznavali lastnosti številnih različnih sort vrtnic , ki krasijo rozarij arboretuma .
arcnija	arcnije	1	7	Le malokrat pa se spomnimo na domače arcnije , kot sta ( med drugim ) tudi čebula in česen .
arcnija	arcnije	1	12	Ni je take lekarne na svetu , kjer bi človek dobil take arcnije , da ga na koncu ne bi nesli na britof .
arcnija	arcnijo	1	22	7 . 000 USD je prislužil s tem , da je pri farmacevtski firmi Pharmaco statiral kot poskusni zajec za neko novo arcnijo proti depresiji .
arcnija	arcnije	2	7	Imela je medico , slivovko in podobne arcnije .
arcnija	arcnij	2	5	Bloody mary je ena redkih arcnij , ki zagotavlja efekt v trenutku .
arcnija	arcnija	3	1	Predpisana arcnija je naslednja : kapitalizem da , demokracija ne .
arcnija	arcnijo	3	10	Potrpljenje se je namreč že prevečkrat izkazalo za precej enosmerno arcnijo s škodljivimi stranskimi učinki !
arcnija	arcnij	4	50	Na vsa vprašanja Ilovarjev septet ne more odgovoriti niti po končani odpravi , čeprav si je na jasnem , da je izmed petnajsterice ( ! ) žganjic , ki jih nudijo na kmetiji , le malo takih , ki se jim ne pozna velika raba ter tozadevno pomanjkljiva uležanost namočenih arcnij in sadja , zaradi katere se iz ozadja sili osnova , decentna slivovka .
arcnija	arcnije	4	13	Priljudne žganjice , v katerih najdete žajbelj , rutico , hruške in druge arcnije .
arcnija	namočene arcnije	4	46	Italijanščino , ki je , mimogrede , materin jezik Marinovega osebja , lahko slišite tudi za šankom in v notranjosti , kjer si velja rezervirati mizo poleg odprtega , z gradelo kronanega ognjišča , nasproti mize , kjer Marino razstavlja vložene plemenite gobe in v žganici namočene arcnije .
aretacija	aretaciji	1	2	Kmalu po aretaciji je bil odpeljan v ljubljanski pripor .
aretacija	aretacijo	1	6	[ELEXIS - WSD - SL] Med aretacijo in sojenjem dne 22 . decembra 1930 je preživel 108 dni v zaporu .
aretacija	aretacije	1	13	Odtlej so v Veliki Britaniji sprožili več preiskav , ki so vodile v aretacije več deset ljudi .
aretacija	aretacij	1	4	Izvedli so tudi več aretacij .
aretacija	aretaciji	1	6	Povrhu vsega se je še izogibal aretaciji in z avtomobilom ogrožal policistovo življenje .
aretirati	aretirala	1	9	[ELEXIS - WSD - SL] Palestinska oblast ga je aretirala zaradi domnevnega bogokletstva proti islamu na Facebooku in objavah na blogu .
aretirati	aretirala	1	2	Policija je aretirala osem osumljencev in zasegla večjo količino orožja in streliva .
aretirati	aretirali	1	4	Pred zgradbo vlade so aretirali najmanj 100 protestnikov in dva voditelja .
aretirati	aretirali	1	3	Kriminalisti so že aretirali 18 - letnega osumljenca .
aretirati	aretiramo	2	9	Z upoštevanjem slednjega navodila oba zaskočna mehanizma blokiramo – aretiramo ročico raglje .
argon	argonom	1	3	Dvoslojna zasteklitev z argonom in enim nizkoemisijskim nanosom ima nekoliko slabšo toplotno prehodnost od zasteklitve s kriptonom .
argon	argonom	1	4	Cena dvoslojne zasteklitve z argonom v medstekelnem prostoru in plastičnim distančnikom , ki zagotavlja enakomerno toplotno prehodnost po vsej površini stekla , predstavlja približno 15 odstotkov cene okna .
argument	argumentov	1	10	Vsem je že jasno , da nima več nobenih tehtnih argumentov za svoje početje .
argument	argumentov	1	10	Avtor ima za dokaz svoje teze na voljo dovolj prepričljivih argumentov .
argument	argument	1	2	Kot kronski argument je navedel svojo starost in več kot štiridesetletno politično kariero .
argument	argumentov	1	10	Velika večina pripomb javnosti je bila zavrnjena brez navajanja tehtnih argumentov .
argument	argumentov	1	6	Moč moči je prevladala nad močjo argumentov .
argument	argumentom	1	11	Le na pogajanjih z delodajalsko stranjo so pripravljeni pozorneje prisluhniti nasprotnim argumentom in pristajati na nujne kompromise .
argument	argumente	1	13	Arhitekti so poudarjali , da potrebujejo svojo zbornico in temu v prid nizali argumente .
argument	argumente	1	4	V oddaji bodo tehtali argumente za in proti predlaganim omejitvam in prepovedim .
arhaičnost	arhaičnosti	1	6	Les in neobdelan beton dajeta pridih arhaičnosti , v resnici pa je hiša zgrajena iz najsodobnejših materialov .
arhaičnost	arhaičnost	2	8	Toda ravno konferenca v Zagorju je pokazala na arhaičnost te politične misli .
arheolog	arheologi	1	1	Britanski arheologi so odkrili galejo , ki se je potopila pred 2000 leti .
arheološki	arheoloških	1	5	Besedilo dopolnjujejo fotografije in risbe arheoloških najdišč .
arheološki	Arheološke	1	0	Arheološke raziskave so namreč gradnjo doslej ustavile za 200 delovnih dni .
arheološki	arheoloških	1	5	Kronologija je pomembno orodje pri arheoloških raziskavah .
arhitekt	arhitekti	1	16	Po približno enem letu gradnje se že kaže približen obris tistega , kar so si zamislili arhitekti .
arhitekt	arhitekta	1	17	[ELEXIS - WSD - SL] Palladio je umrl leta 1580 , zato so novi lastniki najeli novega arhitekta , Vincenza Scamozzija , ki je nadzoroval zaključna dela .
arhitekt	arhitekta	1	20	[ELEXIS - WSD - SL] Paladijevska arhitektura je evropski arhitekturni slog , ki izhaja in se navdihuje po načrtih beneškega arhitekta Andree Palladia ( 1508 - 1580 ) .
arhitekt	arhitektov	2	5	Bil je sploh eden glavnih arhitektov napada na Irak leta 2003 .
arhitekt	arhitekta	2	5	Nekdanji premier velja za glavnega arhitekta gospodarskega vzpona še pred tremi desetletji zelo nerazvitega kmetijskega otoka .
arhitekt	arhitekt	2	15	Kot še poroča francoska tiskovna agencija , je bil Pfizer v preteklih nekaj letih večkrat arhitekt agresivnih , a ne vedno uspešnih poslovnih odločitev .
